"id","price","neighbourhood","property_type","room_type","d_baby_monitor","d_baby_safety_gates","d_bathtub","d_bed_linens","d_breakfast","d_building_staff","d_carbon_monoxide_alarm","d_changing_table","d_childrenu2019s_dinnerware","d_cleaning_before_checkout","d_coffee_maker","d_cooking_basics","d_dedicated_workspace","d_dishes_and_silverware","d_elevator","d_essentials","d_ethernet_connection","d_ev_charger","d_extra_pillows_and_blankets","d_fire_extinguisher","d_first_aid_kit","d_free_residential_garage_on_premises","d_game_console","d_garden_or_backyard","d_gym","d_hangers","d_high_chair","d_host_greets_you","d_hot_tub","d_hot_water","d_indoor_fireplace","d_iron","d_kitchen","d_lockbox","d_long_term_stays_allowed","d_luggage_dropoff_allowed","d_microwave","d_nespresso_coffee_machine","d_outlet_covers","d_patio_or_balcony","d_private_entrance","d_roomdarkening_shades","d_single_level_home","d_smoke_alarm","d_waterfront","d_stove_agg","d_wifi_agg","d_tv_agg","d_oven_agg","d_refrigerator","d_soap_agg","d_bbq_agg","d_toys_agg","d_crib_agg","d_parking_agg","d_shampoo_agg","d_heating_agg","d_washer_agg","d_conditioner_agg","d_dry_agg","d_instant_bookable_t","f_room_type","f_neighbourhood","f_room_type2","n_accommodates","n_bathrooms","n_bedrooms","n_beds","n_minimum_nights","n_number_of_reviews","n_review_scores_rating"
44025149,174,"Oud-Noord","Entire apartment","Entire home/apt",0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,"Entire home/apt","Oud-Noord","Entire/Apt",4,1,2,4,1,0,NA
44025942,110,"Oostelijk Havengebied - Indische Buurt","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","Oostelijk Havengebied - Indische Buurt","Entire/Apt",2,1,1,1,7,0,NA
44031147,250,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",4,NA,3,3,3,0,NA
44033779,140,"Centrum-Oost","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","Centrum-Oost","Entire/Apt",2,1,1,1,3,0,NA
44035143,150,"Oostelijk Havengebied - Indische Buurt","Entire apartment","Entire home/apt",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,"Entire home/apt","Oostelijk Havengebied - Indische Buurt","Entire/Apt",4,NA,3,2,3,0,NA
44040271,109,"Bos en Lommer","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,"Entire home/apt","Bos en Lommer","Entire/Apt",2,1,1,1,3,0,NA
44041128,110,"Centrum-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"Entire home/apt","Centrum-West","Entire/Apt",3,1,1,2,3,0,NA
44042288,100,"Centrum-Oost","Entire apartment","Entire home/apt",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,"Entire home/apt","Centrum-Oost","Entire/Apt",2,1,1,1,2,0,NA
44042941,90,"Centrum-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"Entire home/apt","Centrum-West","Entire/Apt",2,1,1,1,4,0,NA
44053721,80,"Centrum-Oost","Entire apartment","Entire home/apt",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,"Entire home/apt","Centrum-Oost","Entire/Apt",3,1,1,1,3,1,100
44057881,150,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",2,1,1,1,3,0,NA
44067837,130,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",2,NA,1,1,3,2,100
44069400,230,"Bos en Lommer","Entire apartment","Entire home/apt",0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,"Entire home/apt","Bos en Lommer","Entire/Apt",4,NA,3,3,2,2,100
44070315,124,"Oud-Noord","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","Oud-Noord","Entire/Apt",2,1,1,1,4,0,NA
44071305,60,"IJburg - Zeeburgereiland","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Entire home/apt","IJburg - Zeeburgereiland","Entire/Apt",2,1,NA,1,1,0,NA
44071467,229,"Zuid","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,"Entire home/apt","Zuid","Entire/Apt",2,1,1,1,3,1,100
44074430,150,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",4,NA,1,2,3,2,100
44091582,150,"Geuzenveld - Slotermeer","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,"Entire home/apt","Geuzenveld - Slotermeer","Entire/Apt",4,1,2,2,4,0,NA
44095512,78,"Oud-Oost","Entire apartment","Entire home/apt",0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,"Entire home/apt","Oud-Oost","Entire/Apt",2,1,1,1,14,2,90
44098382,88,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",2,NA,2,2,10,0,NA
44102016,200,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",2,1,1,2,3,0,NA
44102257,100,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",2,1,1,1,5,1,60
44110751,152,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",2,1,1,1,1,3,87
44112399,150,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",2,1,1,1,1,0,NA
44118842,95,"Watergraafsmeer","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,"Entire home/apt","Watergraafsmeer","Entire/Apt",2,NA,1,1,2,0,NA
44130900,180,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",4,NA,1,2,3,7,100
44132663,125,"Slotervaart","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,"Entire home/apt","Slotervaart","Entire/Apt",2,1,1,1,2,2,100
44139657,85,"Oud-Oost","Entire apartment","Entire home/apt",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,"Entire home/apt","Oud-Oost","Entire/Apt",2,NA,2,1,1,1,100
44167937,139,"Centrum-Oost","Entire serviced apartment","Entire home/apt",0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,"Entire home/apt","Centrum-Oost","Entire/Apt",2,1,NA,1,2,13,88
44167950,139,"Centrum-Oost","Entire serviced apartment","Entire home/apt",0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,"Entire home/apt","Centrum-Oost","Entire/Apt",2,1,NA,NA,2,10,90
44167960,139,"De Baarsjes - Oud-West","Entire serviced apartment","Entire home/apt",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",2,1,NA,1,2,13,85
44167967,139,"Centrum-Oost","Entire serviced apartment","Entire home/apt",0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,"Entire home/apt","Centrum-Oost","Entire/Apt",2,1,NA,1,2,7,91
44167975,125,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",4,1,2,2,7,3,80
44167981,139,"Centrum-West","Entire apartment","Entire home/apt",0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,"Entire home/apt","Centrum-West","Entire/Apt",2,1,NA,1,2,10,90
44172533,130,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",2,1,1,1,2,8,100
44172720,900,"Centrum-West","Entire apartment","Entire home/apt",0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,"Entire home/apt","Centrum-West","Entire/Apt",4,1,2,4,1,0,NA
44172764,560,"Centrum-West","Entire apartment","Entire home/apt",0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,"Entire home/apt","Centrum-West","Entire/Apt",4,1,1,4,1,0,NA
44172808,95,"Zuid","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","Zuid","Entire/Apt",3,1,2,0,1,0,NA
44186592,200,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",2,NA,1,1,2,0,NA
44186841,75,"Oud-Noord","Entire apartment","Entire home/apt",0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,"Entire home/apt","Oud-Noord","Entire/Apt",3,1,1,2,2,6,100
44189424,141,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",2,1,2,2,1,3,93
44202945,102,"Centrum-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,"Entire home/apt","Centrum-West","Entire/Apt",4,1,2,2,10,1,100
44203396,200,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",4,NA,2,4,7,0,NA
44231227,95,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",3,1,2,2,10,0,NA
44245079,119,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",2,1,1,1,1,0,NA
44255627,100,"Bos en Lommer","Entire serviced apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,"Entire home/apt","Bos en Lommer","Entire/Apt",2,1,NA,0,2,3,93
44255865,200,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",4,NA,2,2,2,1,100
44257910,240,"Centrum-Oost","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,"Entire home/apt","Centrum-Oost","Entire/Apt",4,1,1,1,3,0,NA
44259980,131,"Centrum-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,"Entire home/apt","Centrum-West","Entire/Apt",2,1,1,1,5,6,100
44263962,169,"Centrum-West","Entire apartment","Entire home/apt",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","Centrum-West","Entire/Apt",2,1,1,1,3,0,NA
44264054,184,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",2,1,1,1,4,2,100
44269694,211,"Centrum-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,"Entire home/apt","Centrum-West","Entire/Apt",3,1,2,2,2,1,100
44271297,175,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",4,1,2,2,1,3,100
44271614,85,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",4,1,1,1,1,4,100
44276863,250,"Oud-Oost","Entire apartment","Entire home/apt",0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,"Entire home/apt","Oud-Oost","Entire/Apt",2,NA,1,0,2,7,100
44280700,121,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",2,NA,1,1,2,5,100
44290165,220,"Centrum-Oost","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,"Entire home/apt","Centrum-Oost","Entire/Apt",4,1,1,1,3,0,NA
44291710,200,"Westerpark","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,"Entire home/apt","Westerpark","Entire/Apt",6,NA,3,6,3,1,80
44297369,125,"Westerpark","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,"Entire home/apt","Westerpark","Entire/Apt",2,1,1,1,2,0,NA
44299908,90,"De Baarsjes - Oud-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,"Entire home/apt","De Baarsjes - Oud-West","Entire/Apt",2,1,1,1,2,4,95
44300048,180,"Centrum-West","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"Entire home/apt","Centrum-West","Entire/Apt",4,NA,1,2,2,4,100
44310951,138,"Centrum-Oost","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,"Entire home/apt","Centrum-Oost","Entire/Apt",4,NA,2,4,5,4,75
44310953,100,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",4,NA,2,4,5,7,86
44310955,138,"Centrum-Oost","Entire apartment","Entire home/apt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,"Entire home/apt","Centrum-Oost","Entire/Apt",4,NA,2,4,5,2,100
44331403,100,"Centrum-Oost","Entire apartment","Entire home/apt",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,"Entire home/apt","Centrum-Oost","Entire/Apt",2,NA,1,1,2,4,100
44332530,165,"Centrum-Oost","Entire apartment","Entire home/apt",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"Entire home/apt","Centrum-Oost","Entire/Apt",2,1,1,1,2,0,NA
44334392,135,"De Pijp - Rivierenbuurt","Entire apartment","Entire home/apt",0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,"Entire home/apt","De Pijp - Rivierenbuurt","Entire/Apt",3,NA,2,2,2,3,87
